Systematic_ID,cell_n,term_max_val,estimate_max_val,std.error_max_val,statistic_max_val,p.value_max_val,p_adj_max_val,term_gr,estimate_gr,std.error_gr,statistic_gr,p.value_gr,growth_rate,p_adj_gr,term,estimate,std.error,statistic,p.value,p_adj
SPAC11H11.05c,10-1-7537-00005,Asym,366.09746656661554,49.770667689953555,7.35568726638791,0.0018195143291630657,1,scal,-3.6083664906335944,11.409066057514858,-0.3162718554212294,0.7676128280007977,0.27713371205384674,1,xmid,17.695187146181766,21.3945230222456,0.8270895839922517,0.4546718157261066,1
SPAC11H11.05c,111-3-7662-00009,Asym,389.28287924588267,31.55189748125607,12.337859536883405,6.194589474365917e-5,0.06423789284917455,scal,3.2100777406526917,12.707359354901511,0.2526156419283518,0.8106216890812667,-0.3115189353005121,1,xmid,-3.0025422833714903,26.997366695842018,-0.11121611663829142,0.9157714980443092,1
SPAC11H11.05c,121-1-7431-00001,Asym,537.9302903099438,696.5897927030079,0.7722339545381354,0.48306813373527924,1,scal,18.18194013586566,1155.0434209239602,0.01574134773333567,0.9881945986211402,-0.05499963109148082,1,xmid,-65.45403201476772,3312.2273301138825,-0.019761334440929586,0.9851802048278075,1
SPAC11H11.05c,125-10-7440-00001,Asym,370.4469380239867,8.328823417428943,44.477703447138445,2.5018077146848788e-5,0.02744483063009312,scal,-0.9606383714168055,0.7462415700619224,-1.2873021417677022,0.2883137338324421,1.040974449651789,1,xmid,21.91770241567493,1.4920002483821575,14.690146626611675,6.84217969550699e-4,1
SPAC11H11.05c,128-5-7541-00005,Asym,638.3577997095883,15.99913649379325,39.89951582432181,1.656567922756562e-8,2.3606092899281008e-5,scal,-1.3228066905224545,1.50491450058433,-0.8789912583132353,0.4132194185198584,0.7559683566500869,1,xmid,21.95388927388012,2.505392031091373,8.76265630345954,1.2235858590165644e-4,0.227219894019376
SPAC11H11.05c,129-6-7459-00002,Asym,526.3958370680109,771.2045440253814,0.6825631943510521,0.5203505920221015,1,scal,15.686373511118324,67.87441844632065,0.2311087722029485,0.824909632406043,-0.06374959765501002,1,xmid,-5.983279912559692,19.18267572283279,-0.3119106009511438,0.7656629710173701,1
SPAC11H11.05c,132-2-7455-00002,Asym,1055.221186957152,2867.8862368051105,0.3679438791591301,0.7237890438352694,1,scal,31.091390314494298,93.55034158167729,0.3323492975955508,0.749356113315916,-0.03216324486891203,1,xmid,7.503241219267679,169.63397240565556,0.044231949018588936,0.9659548422278371,1
SPAC11H11.05c,138-1-7478-00003,Asym,613.7786289072626,15.021866203722663,40.85901316010645,2.1442107704308484e-6,0.002618081350696066,scal,-1.6085659040302829,0.8958150468068811,-1.79564510527479,0.146981431898362,0.6216717620922382,1,xmid,12.596560128390598,1.4228384383435295,8.853120487140853,8.988759251938951e-4,1
SPAC11H11.05c,157-3-7568-00006,Asym,615.1400431467575,8.198980995938516,75.02640187255905,1.1099019103842744e-12,1.880173836190961e-9,scal,-2.8084626367264165,1.2117574022973108,-2.317677310162902,0.049097127254657716,0.35606669176329653,1,xmid,26.096774331596006,2.6315919673218935,9.916725182192303,9.034703203960778e-6,0.017834504124618577
SPAC11H11.05c,159-4-7569-00006,Asym,411.1212974174716,17.24440790427125,23.840847403965746,2.4184854295483604e-6,0.0029481337386194515,scal,-1.2348466220695014,0.9341242391337217,-1.3219297501739817,0.24343827064931195,0.8098171725360371,1,xmid,18.479147759917737,1.2889950447631358,14.336089060228655,2.9769556775324066e-5,0.05754455324670142
SPAC11H11.05c,161-1-7566-00006,Asym,589.9502103395855,30.151613621200845,19.56612398099872,2.916670934116298e-4,0.2692087272189343,scal,-3.2561215142367397,6.891248622101302,-0.4725009490724008,0.6688165808841777,0.3071138456067134,1,xmid,20.28943562737583,12.92294898895627,1.570031394901801,0.21443031566467807,1
SPAC11H11.05c,164-4-7540-00005,Asym,455.3207117589226,33.74208646483873,13.49414809405441,1.745155682181543e-4,0.16945461673982784,scal,-2.423243128222123,2.615042162105887,-0.9266554716925449,0.4065547515094084,0.41267010658302233,1,xmid,23.59008664061342,3.6337230634790196,6.491988032249124,0.0029032625717168355,1
SPAC11H11.05c,167-3-7508-00004,Asym,693.3992986390659,23.69299337258925,29.26600652500368,8.731102175735891e-7,0.0010913877719669863,scal,-2.9346110405444343,6.037822531702955,-0.48603797563369816,0.6474919998315665,0.3407606616972579,1,xmid,28.58823136845895,17.443134513427818,1.6389388814522743,0.16215127783955727,1
SPAC11H11.05c,173-5-7510-00004,Asym,426.1751740831597,26.199352099380278,16.26663027645025,8.357902924868668e-5,0.08558492595065516,scal,-2.8215993188351765,9.095290359396271,-0.31022641469826245,0.7718803476480005,0.35440893160295484,1,xmid,27.587033199951684,24.038457184739208,1.1476207889691559,0.31509654521566716,1
SPAC11H11.05c,179-8-7461-00002,Asym,560.0374039705822,7.127649202427734,78.57252623765898,4.434515819600823e-14,7.880134611430662e-11,scal,1.9605982942849454,0.9977989392090976,1.964923209718992,0.08100077770456993,-0.5100483882470745,1,xmid,4.961986715351035,2.2010481588143067,2.25437444223121,0.05064001196080839,1
SPAC11H11.05c,189-1-7566-00006,Asym,478.94868738285714,14.609883520115574,32.7825123809795,5.162891991908421e-6,0.006081886766468121,scal,-0.5595191092857619,0.6806202091382708,-0.822072430076923,0.45721319445907377,1.7872490562056431,1,xmid,9.855678844572266,1.0938633687079662,9.009972476008091,8.402489023517907e-4,1
SPAC11H11.05c,19-1-7537-00005,Asym,2327.0893326277373,983.8960956533294,2.365177931804371,0.0989347820430021,1,scal,4.604312125482504,1.3048426045631136,3.5286341121764,0.03867704928459523,-0.21718770855379535,1,xmid,7.407986879662847,3.867053741573019,1.9156669068295562,0.1512804619154669,1
SPAC11H11.05c,192-1-7431-00001,Asym,371.2478835675342,4.237700632004384,87.60597215474803,3.216025209864357e-13,5.550859512225881e-10,scal,-2.2468226472563257,1.6027216219498936,-1.4018795382087688,0.19853777823243624,0.4450729572363601,1,xmid,19.585885037379555,4.115924295047289,4.758562994209427,0.0014294371549198736,1
SPAC11H11.05c,199-1-7660-00009,Asym,417.61619227927866,127.58824038340241,3.2731558255239106,0.009634017868678938,1,scal,9.845505055493213,22.610092098711373,0.43544736626943426,0.6734940027881149,-0.1015691926786487,1,xmid,-11.803855436156438,19.080888984460103,-0.6186218810753398,0.55149896537781,1
SPAC11H11.05c,204-4-7457-00002,Asym,425.6124701115014,12.545342986949013,33.92593335664623,4.4745551005120393e-14,7.946809858509382e-11,scal,4.760492103856561,1.9239361622189182,2.474350343499017,0.027905280490534277,-0.2100623167066871,1,xmid,-1.4063028651003475,2.589260162462233,-0.5431292248991453,0.596231110601799,1
SPAC11H11.05c,208-8-7461-00002,Asym,469.68901618905124,13.951908093913305,33.66485881554502,4.5732299432743986e-8,6.347643161264866e-5,scal,0.9790821203816145,1.7829949073363178,0.5491222192240031,0.6027422366836128,-1.021364785632315,1,xmid,7.808196413629526,4.217585818201107,1.8513426282716148,0.11357856404728635,1
SPAC11H11.05c,21-1-7566-00006,Asym,492.3695775402422,11.416790756785563,43.12679351223132,1.0402767121316511e-8,1.4948776353331826e-5,scal,1.2923164638685376,1.67195921238467,0.772935400753791,0.4689060100048592,-0.7738042715996274,1,xmid,-1.0338032512142943,4.153294311999336,-0.24891162859023014,0.8117305446501188,1
SPAC11H11.05c,211-1-7431-00001,Asym,639.5265842220603,5.873385907182579,108.88550392031648,4.044888837544283e-11,6.471822140070853e-8,scal,-0.6923563691498741,0.27769243911176317,-2.493248902867034,0.04695525310393979,1.4443428912597038,1,xmid,14.17108663852661,0.5031793855646896,28.16309062944462,1.326262929979564e-7,2.718839006458106e-4
SPAC11H11.05c,223-1-7454-00002,Asym,518.8103572078631,220.75214802978923,2.3501939248983104,0.10028813660137065,1,scal,-5.636834852567029,72.63741808940246,-0.07760235703352214,0.9430303083078079,0.1774045233105592,1,xmid,23.88591456928243,170.37295210493758,0.1401978088315944,0.8973873781507571,1
SPAC11H11.05c,23-1-7431-00001,Asym,8562.13741897499,16947.376274436025,0.5052190545795809,0.6348811371754539,1,scal,7.222166401642026,1.7826109030334731,4.051454184057804,0.009811311442183659,-0.13846260863951304,1,xmid,21.98070864375774,19.86901275815104,1.1062808661562915,0.3189701554936507,1
SPAC11H11.05c,24-1-7566-00006,Asym,428.98939823268915,22.507195477638735,19.060100075946696,4.463983469559846e-5,0.04754142395081236,scal,-8.887119102841792,5.358809887160753,-1.658412836054245,0.17257349478751313,0.11252240331517946,1,xmid,30.158349452123733,6.690835009988926,4.507411916016391,0.010761333687273429,1
SPAC11H11.05c,24-3-7602-00007,Asym,3645.2601948569013,1304.0234534438055,2.795394657381434,0.06811281425716087,1,scal,5.2529119905642885,1.3662043568079931,3.8448947731635252,0.0310468491850394,-0.19037059859298652,1,xmid,8.455745426948877,3.7455266905189575,2.2575584492170044,0.10917205028387025,1
SPAC11H11.05c,36-5-7604-00007,Asym,358.18612009300847,61.07147196831403,5.865031716917642,0.009885027007135767,1,scal,3.1773540471634503,33.910439570143865,0.09369840342503027,0.9312558436983857,-0.3147272809880094,1,xmid,-3.87410109482623,96.70033465431193,-0.04006295437007033,0.9705600133748425,1
SPAC11H11.05c,39-1-7454-00002,Asym,1357.5488175612556,4336.662047472618,0.31304003002780156,0.7622556217446141,1,scal,27.536084297189266,42.950855337327546,0.6411067737982467,0.5393811590592987,-0.036315984117686426,1,xmid,29.50571926592613,162.2283746445443,0.1818776729445486,0.8602027032329894,1
SPAC11H11.05c,49-4-7457-00002,Asym,606.076234713537,224.27923836448426,2.702328753803688,0.035465972327114216,1,scal,13.96170387207303,13.545546652309493,1.0307228073141355,0.3424165442645844,-0.071624495775208,1,xmid,-1.7628063130806944,6.596754142697597,-0.26722328511091575,0.7982450189177523,1
SPAC11H11.05c,52-6-7483-00003,Asym,454.79276499562366,10.610532888485645,42.862386816514785,9.819791094801425e-10,1.4827884553150153e-6,scal,-3.2132447022550865,1.4491509128125963,-2.2173292469716865,0.06212162324274562,0.3112119034377277,1,xmid,24.08537450802816,1.8115750832282906,13.29526704745087,3.1871404760020873e-6,0.006393403794860187
SPAC11H11.05c,53-1-7566-00006,Asym,727.6994797060621,17.552656236176784,41.45808303396508,1.3172723119937517e-8,1.8850166784630588e-5,scal,-3.0731100619569345,1.1465369413588153,-2.680341078513219,0.03651955251292572,0.3254032494245283,1,xmid,16.923070725714734,1.4956381363464306,11.314949996564469,2.8519716848425518e-5,0.05515713238485495
SPAC11H11.05c,53-2-7538-00005,Asym,532.7324009570808,14.268645176600177,37.335878379731085,3.518025830744492e-11,5.639395406683421e-8,scal,-1.498206655694832,3.0421585713743173,-0.4924814471515225,0.634169507775932,0.6674646626344243,1,xmid,23.48619049149379,7.407150723184437,3.1707455902013493,0.011352364977167666,1
SPAC11H11.05c,54-4-7663-00009,Asym,4940.309051200946,1353.5334359721205,3.649934992298708,0.035493935573610844,1,scal,7.177179063166986,0.8800578722773735,8.155348971078698,0.0038558628917593134,-0.13933050732034297,1,xmid,18.12745392234951,3.678463039904942,4.92799675454071,0.016016010375698376,1
SPAC11H11.05c,55-1-7506-00004,Asym,3584.9757399435384,1352.7811883229303,2.650078054668918,0.07698868917348077,1,scal,4.6738798890095135,0.9181650477459116,5.090457211896547,0.014653123398387811,-0.21395500606497606,1,xmid,9.257641947684332,3.379017798158008,2.7397434700494676,0.07135372757146817,1
SPAC11H11.05c,57-1-7454-00002,Asym,2606.968620981361,25611.33771893477,0.10178963120126278,0.9211553975142017,1,scal,57.78198064001546,112.04374650948301,0.5157091086303954,0.6184861883874542,-0.017306433405771402,1,xmid,105.04123327469492,861.9124104708559,0.12186996265352731,0.905679763667393,1
SPAC11H11.05c,57-1-7506-00004,Asym,429.38076518927954,10.492877844978715,40.92116305297087,1.6435740055160246e-7,2.1843098533307968e-4,scal,1.837118522503099,1.6359094336954079,1.1229952494088706,0.31244924016383996,-0.5443306938288807,1,xmid,-2.1681998081227722,3.6680273225879207,-0.5911078673735265,0.580156675415885,1
SPAC11H11.05c,6-1-7632-00008,Asym,592.496059549436,11.244863247018761,52.69037484351076,4.655569755582834e-8,6.452619681237808e-5,scal,-1.4916701366138951,0.7504663264779092,-1.9876576522954812,0.10355950361323943,0.6703895019779702,1,xmid,12.251373890462997,1.200334847539895,10.206630187878307,1.5496428416612087e-4,0.2851342828656624
SPAC11H11.05c,61-1-7600-00007,Asym,4089.44683716539,10208.182478734678,0.4006047938195051,0.709186090793138,1,scal,5.7590141977890354,4.651662013398097,1.2380551684970775,0.2833944907760633,-0.17364082908215675,1,xmid,12.641776120425142,24.578283535457395,0.5143473954227814,0.6341219647895747,1
SPAC11H11.05c,61-10-7487-00003,Asym,569.417184401152,9.568083772823416,59.51214453394407,1.512656945817278e-9,2.2614221339968305e-6,scal,-0.6929016115696935,0.8946135373962163,-0.7745261865658687,0.4680330954312302,1.4432063417122214,1,xmid,21.590278331989172,2.1187225470397877,10.190233903988243,5.201338390780188e-5,0.09877341604091577
SPAC11H11.05c,63-1-7506-00004,Asym,2435.432570482071,1486.1091607336027,1.6387978991259593,0.19978425163976757,1,scal,3.807084808030431,1.5970590885896536,2.3838096130760125,0.09728280525552961,-0.2626681701155334,1,xmid,6.3373409194999235,4.653401053133275,1.3618729284536524,0.26648402739111615,1
SPAC11H11.05c,64-4-7457-00002,Asym,601.825344222952,6.343928054174498,94.86635710298332,2.5820246061776348e-6,0.0031345778718996488,scal,0.9361259658711433,1.5752613902092027,0.5942670668433135,0.5941677001865834,-1.068232306823598,1,xmid,1.8702369872127675,5.30879078575089,0.3522905804147707,0.7479158420733862,1
