Systematic_ID,cell_n,term,estimate,std.error,statistic,p.value,growth_rate,p_adj
SPAC11H11.05c,10-1-7537-00005,scal,-3.6083664906335944,11.409066057514858,-0.3162718554212294,0.7676128280007977,0.27713371205384674,1
SPAC11H11.05c,111-3-7662-00009,scal,3.2100777406526917,12.707359354901511,0.2526156419283518,0.8106216890812667,-0.3115189353005121,1
SPAC11H11.05c,121-1-7431-00001,scal,18.18194013586566,1155.0434209239602,0.01574134773333567,0.9881945986211402,-0.05499963109148082,1
SPAC11H11.05c,125-10-7440-00001,scal,-0.9606383714168055,0.7462415700619224,-1.2873021417677022,0.2883137338324421,1.040974449651789,1
SPAC11H11.05c,128-5-7541-00005,scal,-1.3228066905224545,1.50491450058433,-0.8789912583132353,0.4132194185198584,0.7559683566500869,1
SPAC11H11.05c,129-6-7459-00002,scal,15.686373511118324,67.87441844632065,0.2311087722029485,0.824909632406043,-0.06374959765501002,1
SPAC11H11.05c,132-2-7455-00002,scal,31.091390314494298,93.55034158167729,0.3323492975955508,0.749356113315916,-0.03216324486891203,1
SPAC11H11.05c,138-1-7478-00003,scal,-1.6085659040302829,0.8958150468068811,-1.79564510527479,0.146981431898362,0.6216717620922382,1
SPAC11H11.05c,157-3-7568-00006,scal,-2.8084626367264165,1.2117574022973108,-2.317677310162902,0.049097127254657716,0.35606669176329653,1
SPAC11H11.05c,159-4-7569-00006,scal,-1.2348466220695014,0.9341242391337217,-1.3219297501739817,0.24343827064931195,0.8098171725360371,1
SPAC11H11.05c,161-1-7566-00006,scal,-3.2561215142367397,6.891248622101302,-0.4725009490724008,0.6688165808841777,0.3071138456067134,1
SPAC11H11.05c,164-4-7540-00005,scal,-2.423243128222123,2.615042162105887,-0.9266554716925449,0.4065547515094084,0.41267010658302233,1
SPAC11H11.05c,167-3-7508-00004,scal,-2.9346110405444343,6.037822531702955,-0.48603797563369816,0.6474919998315665,0.3407606616972579,1
SPAC11H11.05c,173-5-7510-00004,scal,-2.8215993188351765,9.095290359396271,-0.31022641469826245,0.7718803476480005,0.35440893160295484,1
SPAC11H11.05c,179-8-7461-00002,scal,1.9605982942849454,0.9977989392090976,1.964923209718992,0.08100077770456993,-0.5100483882470745,1
SPAC11H11.05c,189-1-7566-00006,scal,-0.5595191092857619,0.6806202091382708,-0.822072430076923,0.45721319445907377,1.7872490562056431,1
SPAC11H11.05c,19-1-7537-00005,scal,4.604312125482504,1.3048426045631136,3.5286341121764,0.03867704928459523,-0.21718770855379535,1
SPAC11H11.05c,192-1-7431-00001,scal,-2.2468226472563257,1.6027216219498936,-1.4018795382087688,0.19853777823243624,0.4450729572363601,1
SPAC11H11.05c,199-1-7660-00009,scal,9.845505055493213,22.610092098711373,0.43544736626943426,0.6734940027881149,-0.1015691926786487,1
SPAC11H11.05c,204-4-7457-00002,scal,4.760492103856561,1.9239361622189182,2.474350343499017,0.027905280490534277,-0.2100623167066871,1
SPAC11H11.05c,208-8-7461-00002,scal,0.9790821203816145,1.7829949073363178,0.5491222192240031,0.6027422366836128,-1.021364785632315,1
SPAC11H11.05c,21-1-7566-00006,scal,1.2923164638685376,1.67195921238467,0.772935400753791,0.4689060100048592,-0.7738042715996274,1
SPAC11H11.05c,211-1-7431-00001,scal,-0.6923563691498741,0.27769243911176317,-2.493248902867034,0.04695525310393979,1.4443428912597038,1
SPAC11H11.05c,223-1-7454-00002,scal,-5.636834852567029,72.63741808940246,-0.07760235703352214,0.9430303083078079,0.1774045233105592,1
SPAC11H11.05c,23-1-7431-00001,scal,7.222166401642026,1.7826109030334731,4.051454184057804,0.009811311442183659,-0.13846260863951304,1
SPAC11H11.05c,24-1-7566-00006,scal,-8.887119102841792,5.358809887160753,-1.658412836054245,0.17257349478751313,0.11252240331517946,1
SPAC11H11.05c,24-3-7602-00007,scal,5.2529119905642885,1.3662043568079931,3.8448947731635252,0.0310468491850394,-0.19037059859298652,1
SPAC11H11.05c,36-5-7604-00007,scal,3.1773540471634503,33.910439570143865,0.09369840342503027,0.9312558436983857,-0.3147272809880094,1
SPAC11H11.05c,39-1-7454-00002,scal,27.536084297189266,42.950855337327546,0.6411067737982467,0.5393811590592987,-0.036315984117686426,1
SPAC11H11.05c,49-4-7457-00002,scal,13.96170387207303,13.545546652309493,1.0307228073141355,0.3424165442645844,-0.071624495775208,1
SPAC11H11.05c,52-6-7483-00003,scal,-3.2132447022550865,1.4491509128125963,-2.2173292469716865,0.06212162324274562,0.3112119034377277,1
SPAC11H11.05c,53-1-7566-00006,scal,-3.0731100619569345,1.1465369413588153,-2.680341078513219,0.03651955251292572,0.3254032494245283,1
SPAC11H11.05c,53-2-7538-00005,scal,-1.498206655694832,3.0421585713743173,-0.4924814471515225,0.634169507775932,0.6674646626344243,1
SPAC11H11.05c,54-4-7663-00009,scal,7.177179063166986,0.8800578722773735,8.155348971078698,0.0038558628917593134,-0.13933050732034297,1
SPAC11H11.05c,55-1-7506-00004,scal,4.6738798890095135,0.9181650477459116,5.090457211896547,0.014653123398387811,-0.21395500606497606,1
SPAC11H11.05c,57-1-7454-00002,scal,57.78198064001546,112.04374650948301,0.5157091086303954,0.6184861883874542,-0.017306433405771402,1
SPAC11H11.05c,57-1-7506-00004,scal,1.837118522503099,1.6359094336954079,1.1229952494088706,0.31244924016383996,-0.5443306938288807,1
SPAC11H11.05c,6-1-7632-00008,scal,-1.4916701366138951,0.7504663264779092,-1.9876576522954812,0.10355950361323943,0.6703895019779702,1
SPAC11H11.05c,61-1-7600-00007,scal,5.7590141977890354,4.651662013398097,1.2380551684970775,0.2833944907760633,-0.17364082908215675,1
SPAC11H11.05c,61-10-7487-00003,scal,-0.6929016115696935,0.8946135373962163,-0.7745261865658687,0.4680330954312302,1.4432063417122214,1
SPAC11H11.05c,63-1-7506-00004,scal,3.807084808030431,1.5970590885896536,2.3838096130760125,0.09728280525552961,-0.2626681701155334,1
SPAC11H11.05c,64-4-7457-00002,scal,0.9361259658711433,1.5752613902092027,0.5942670668433135,0.5941677001865834,-1.068232306823598,1
SPAC11H11.05c,65-1-7600-00007,scal,4.0869276258682685,2.2463468646506963,1.819366229758012,0.16642587044375082,-0.24468258103483048,1
SPAC11H11.05c,67-1-7600-00007,scal,-7.128140224928517,33.76261335882272,-0.2111252511519763,0.8388043032744891,0.14028904713501597,1
SPAC11H11.05c,7-1-7566-00006,scal,3.745943259188195,0.39574887972712636,9.465455118334305,6.949308292269017e-4,-0.2669554584275032,1
SPAC11H11.05c,71-1-7660-00009,scal,4.332678091586051,0.3086010542881957,14.039738462914839,3.297520731245245e-5,-0.23080413057733834,0.0679619022709645
SPAC11H11.05c,83-1-7566-00006,scal,5.205608801253476,0.8920497409079455,5.835558896026478,0.004297807966741741,-0.19210048971778415,1
SPAC11H11.05c,83-13-7549-00005,scal,-2.261344936983098,3.8953367252982343,-0.5805261769276095,0.5926942770031134,0.4422147119820289,1
SPAC11H11.05c,83-4-7663-00009,scal,5.242777399518606,0.3717376325511148,14.103434628178817,7.933441694700734e-6,-0.19073859593806528,0.01655709281684043
SPAC11H11.05c,86-2-7455-00002,scal,5.081896773022941,2.037955021075202,2.4936255807754724,0.0882012387753585,-0.1967769210324111,1
SPAC11H11.05c,91-2-7538-00005,scal,-5.775905362696802,5.835494698576077,-0.989788468851867,0.34562186510103765,0.1731330306168823,1
SPAC11H11.05c,92-0-7477-00003,scal,8.396615169320977,3.080119783588701,2.72606773738453,0.04147401891681573,-0.11909560934193303,1
SPAC11H11.05c,98-1-7566-00006,scal,-2.5341528307312697,3.4676294597315116,-0.7308026593266634,0.505403116414854,0.39460919162931235,1
SPAC13A11.06,1-1-1983-00007,scal,-2.3851045422976913,2.9463528185726298,-0.8095108390491954,0.43176536126953213,0.41926883382505725,1
SPAC13A11.06,12-1-1874-00003,scal,4.61311669358646,0.6233566619114135,7.400445002771206,0.0017783616720122555,-0.2167731853369943,1
SPAC13A11.06,13-1-1874-00003,scal,-2.4779900564626387,2.7722311729274605,-0.8938612626038308,0.3889717750918291,0.40355287035635334,1
SPAC13A11.06,15-1-1841-00002,scal,5.35701734959358,0.3571172120548272,15.000725724670845,6.430269735686224e-4,-0.18667104000995383,1
SPAC13A11.06,2-1-1841-00002,scal,14.743942437699776,64.96251995468961,0.2269607528769428,0.825026728129615,-0.0678244644690848,1
SPAC13A11.06,3-1-1874-00003,scal,5.806944819075163,0.5420281463709744,10.713363979258707,4.301640433596552e-4,-0.17220759472607902,0.8534454620255559
SPAC13A11.06,3-1-1902-00004,scal,5.950999469550336,0.22405137213223744,26.56087045089817,1.1942331831243571e-5,-0.16803900002289213,0.024828107877155385
SPAC13A11.06,6-1-1954-00006,scal,4.132492015093096,0.5490555813585392,7.526545864205566,0.004861281396363719,-0.24198473859058922,1
SPAC13A11.06,7-1-1925-00005,scal,5.717208479517486,0.26977173174118313,21.19276338783535,2.9307706548689346e-5,-0.17491053607413612,0.06046179860994612
SPAC13A11.06,7-6-2018-00008,scal,-2.531712807075659,0.7056859402876727,-3.5875913951801373,0.004948864221654714,0.3949895095546339,1
SPAC1687.21,1-1-8588-00008,scal,-1.693444549200639,2.030610740791953,-0.8339582349200927,0.41738789808559096,0.5905123970383516,1
SPAC1687.21,12-1-8588-00008,scal,9.9581739051174,32.4572551618259,0.3068088738701957,0.765968691963814,-0.10042001771892241,1
SPAC1687.21,13-4-8499-00005,scal,-4.844004256333933,21.65493694732003,-0.2236905269277829,0.831850549895593,0.2064407764903216,1
SPAC1687.21,14-5-8500-00005,scal,-1.4494814100420639,2.574402127507307,-0.5630361296529615,0.5938094650968464,0.6899019146240586,1
SPAC1687.21,15-2-8537-00006,scal,-0.8527584620166246,1.131573225791106,-0.7536043117496385,0.468459021085772,1.1726649978179928,1
SPAC1687.21,17-1-8536-00006,scal,-40.42378965854085,450.2054066133359,-0.0897896583753364,0.9298230040369311,0.024737908257661766,1
